family,setup,side,n,PF,expR,n2023,pf2023,net2023,n2024,pf2024,net2024,profile,stop_mult,rr,min_pf_23_24,stable_score
SWEEP_LONG|0830_11|SD,SWEEP_LONG,LONG,239,0.7548933683903006,-0.17552301255230127,117,0.7488095238095238,-21.1,122,0.7607573149741825,-20.85,P075_R175,0.75,1.75,0.7488095238095238,1.5873764694162182
SWEEP_LONG|06_0830|SU,SWEEP_LONG,LONG,115,0.827586206896552,-0.1369565217391304,52,0.9473684210526321,-2.099999999999998,63,0.7346938775510206,-13.650000000000002,P075_R275,0.75,2.75,0.7346938775510206,1.586759094942325
SWEEP_SHORT|02_06|SU,SWEEP_SHORT,SHORT,424,0.8239281477715639,-0.12252358490566038,189,0.9523809523809522,-5.95,235,0.7295708406819515,-45.999999999999986,P075_R175,0.75,1.75,0.7295708406819515,1.5866875859649703
EXHAUST_SHORT|06_0830|UP,EXHAUST_SHORT,SHORT,48,0.9714285714285712,-0.018750000000000044,28,1.0476190476190474,0.849999999999997,20,0.8717948717948715,-1.7500000000000009,P075_R175,0.75,1.75,0.8717948717948715,1.5852323717948713
PULLBACK_SHORT|06_0830|SD,PULLBACK_SHORT,SHORT,458,0.750038034383082,-0.17936681222707423,229,0.7576312576312575,-39.699999999999996,229,0.7424931756141945,-42.45,P105_R175,1.05,1.75,0.7424931756141945,1.5797147913347183
SWEEP_LONG|02_06|SD,SWEEP_LONG,LONG,369,0.7899385560675878,-0.14823848238482387,195,0.8474702380952378,-20.500000000000004,174,0.7285714285714284,-34.2,P075_R175,0.75,1.75,0.7285714285714284,1.57668795973674
EXHAUST_SHORT|06_0830|SU,EXHAUST_SHORT,SHORT,453,0.7622139764996906,-0.169757174392936,199,0.732707681612791,-38.45,254,0.7858535226956276,-38.45000000000002,P105_R175,1.05,1.75,0.732707681612791,1.5732926705752632
SWEEP_SHORT|06_0830|SD,SWEEP_SHORT,SHORT,102,0.7542857142857144,-0.1897058823529412,52,0.7719298245614037,-9.099999999999998,50,0.7361647361647363,-10.25,P090_R225,0.9,2.25,0.7361647361647363,1.5697676773412068
EXHAUST_SHORT|02_06|SU,EXHAUST_SHORT,SHORT,735,0.7566137566137564,-0.18775510204081627,329,0.7890017931858929,-52.949999999999974,406,0.7308970099667771,-85.04999999999998,P075_R225,0.75,2.25,0.7308970099667771,1.5651827242524914
PULLBACK_LONG|11_1330|UP,PULLBACK_LONG,LONG,92,0.7452758881330315,-0.1831521739130435,34,0.7743271221532089,-5.450000000000001,58,0.7285714285714285,-11.400000000000006,P075_R175,0.75,1.75,0.7285714285714285,1.5644681677018633
PULLBACK_SHORT|0830_11|SD,PULLBACK_SHORT,SHORT,551,0.7726286224945739,-0.16161524500907443,283,0.7186588921282793,-57.900000000000006,268,0.8323917137476455,-31.150000000000002,P075_R175,0.75,1.75,0.7186588921282793,1.5620935563751033
EXHAUST_SHORT|02_06|SU,EXHAUST_SHORT,SHORT,735,0.7657219200305367,-0.16700680272108845,329,0.8243774574049796,-40.2,406,0.7202169123877304,-82.55,P090_R175,0.9,1.75,0.7202169123877304,1.5617645314353494
EXHAUST_SHORT|02_06|UP,EXHAUST_SHORT,SHORT,84,0.7669172932330829,-0.16607142857142862,39,0.7195767195767194,-7.950000000000001,45,0.8095238095238092,-6.000000000000001,P105_R175,1.05,1.75,0.7195767195767194,1.5614517195767195
VWAP_LONG|02_06|UP,VWAP_LONG,LONG,114,0.7482993197278913,-0.19473684210526312,48,0.7782312925170068,-8.149999999999999,66,0.7269193391642373,-14.049999999999999,P090_R225,0.9,2.25,0.7269193391642373,1.5587614444273952
SWEEP_LONG|06_0830|SU,SWEEP_LONG,LONG,115,0.8308270676691731,-0.11739130434782612,52,1.0119047619047619,0.3999999999999986,63,0.6991341991341993,-13.900000000000006,P075_R175,0.75,1.75,0.6991341991341993,1.55804724261246
EXHAUST_LONG|02_06|SD,EXHAUST_LONG,LONG,604,0.7359113667838495,-0.2052152317880794,322,0.7276349870492123,-68.34999999999998,282,0.745421245421245,-55.59999999999999,P075_R225,0.75,2.25,0.7276349870492123,1.5558096559233845
SWEEP_SHORT|06_0830|SD,SWEEP_SHORT,SHORT,102,0.7401360544217689,-0.18725490196078431,52,0.7195767195767198,-10.600000000000001,50,0.761904761904762,-8.500000000000002,P075_R175,0.75,1.75,0.7195767195767198,1.554037503890445
EXHAUST_LONG|06_0830|SD,EXHAUST_LONG,LONG,318,0.7936507936507932,-0.16556603773584902,174,0.8703296703296705,-17.699999999999996,144,0.7054361567635905,-34.949999999999996,P090_R275,0.9,2.75,0.7054361567635905,1.5474880435560432
VWAP_LONG|06_0830|SU,VWAP_LONG,LONG,30,1.079365079365079,0.049999999999999906,15,1.079365079365079,0.7499999999999991,15,1.079365079365079,0.7499999999999991,P090_R175,0.9,1.75,1.079365079365079,1.546865079365079
PULLBACK_LONG|02_06|SU,PULLBACK_LONG,LONG,793,0.7195767195767192,-0.20384615384615384,395,0.7235304378161518,-79.25,398,0.7156659765355414,-82.4,P090_R175,0.9,1.75,0.7156659765355414,1.5443198226893875
SWEEP_SHORT|06_0830|FLAT,SWEEP_SHORT,SHORT,76,0.8536155202821876,-0.10921052631578941,39,1.0476190476190474,1.3000000000000014,37,0.6734693877551019,-9.600000000000005,P075_R225,0.75,2.25,0.6734693877551019,1.5352457035445757
SWEEP_LONG|0830_11|SU,SWEEP_LONG,LONG,86,0.7409200968523004,-0.18662790697674422,33,0.8095238095238093,-4.400000000000001,53,0.7001287001287003,-11.650000000000006,P075_R175,0.75,1.75,0.7001287001287003,1.5348089326868397
EXHAUST_LONG|02_06|DN,EXHAUST_LONG,LONG,70,0.8979591836734698,-0.07499999999999993,41,0.6758832565284177,-10.55,29,1.2804232804232802,5.300000000000002,P075_R225,0.75,2.25,0.6758832565284177,1.5346332565284178
VWAP_LONG|02_06|SU,VWAP_LONG,LONG,153,0.7167919799498748,-0.22156862745098038,70,0.7252747252747256,-15.000000000000004,83,0.7096774193548392,-18.9,P075_R225,0.75,2.25,0.7096774193548392,1.532128399746996
SWEEP_SHORT|06_0830|SD,SWEEP_SHORT,SHORT,102,0.7912087912087914,-0.16764705882352934,52,0.6898954703832753,-13.35,50,0.9034749034749038,-3.7499999999999964,P075_R275,0.75,2.75,0.6898954703832753,1.53121899979504
EXHAUST_LONG|06_0830|DN,EXHAUST_LONG,LONG,50,0.9034749034749038,-0.07499999999999993,21,0.8035714285714285,-3.3,29,0.9795918367346937,-0.44999999999999907,P075_R275,0.75,2.75,0.8035714285714285,1.5273214285714285
SWEEP_SHORT|0830_11|SU,SWEEP_SHORT,SHORT,249,0.7556596409055422,-0.18855421686746984,108,0.8435374149659867,-12.649999999999991,141,0.6918238993710691,-34.3,P075_R225,0.75,2.25,0.6918238993710691,1.5258299234674546
PULLBACK_SHORT|06_0830|SD,PULLBACK_SHORT,SHORT,458,0.7274909963985592,-0.22303493449781656,229,0.6999999999999998,-56.69999999999999,229,0.7554479418886195,-45.449999999999996,P090_R275,0.9,2.75,0.6999999999999998,1.521937772925764
SWEEP_SHORT|06_0830|SD,SWEEP_SHORT,SHORT,102,0.7167919799498749,-0.22156862745098038,52,0.6984126984126987,-12.35,50,0.7361647361647363,-10.25,P075_R225,0.75,2.25,0.6984126984126987,1.5208636788048555
EXHAUST_LONG|06_0830|DN,EXHAUST_LONG,LONG,50,0.834054834054834,-0.11500000000000002,21,0.8095238095238092,-2.8000000000000007,29,0.8521303258145362,-2.9500000000000024,P090_R175,0.9,1.75,0.8095238095238092,1.5192738095238092
SWEEP_LONG|02_06|UP,SWEEP_LONG,LONG,71,0.7480519480519484,-0.20492957746478874,27,0.7346938775510202,-5.8500000000000005,44,0.7563025210084034,-8.700000000000001,P090_R275,0.9,2.75,0.7346938775510202,1.5179685254383442
VWAP_LONG|06_0830|UP,VWAP_LONG,LONG,82,0.7517006802721089,-0.1780487804878049,44,0.6789554531490014,-10.450000000000003,38,0.8419047619047617,-4.150000000000001,P105_R175,1.05,1.75,0.6789554531490014,1.5166383799782697
VWAP_LONG|02_06|SU,VWAP_LONG,LONG,153,0.6960391633288829,-0.223202614379085,70,0.6938775510204083,-15.750000000000004,83,0.697865353037767,-18.400000000000002,P075_R175,0.75,1.75,0.6938775510204083,1.5157566359877284
SWEEP_SHORT|06_0830|DN,SWEEP_SHORT,SHORT,69,0.7961904761904766,-0.15507246376811598,28,0.6984126984126983,-6.6499999999999995,41,0.8669950738916253,-4.049999999999999,P075_R225,0.75,2.25,0.6984126984126983,1.5141373360938577
VWAP_LONG|06_0830|UP,VWAP_LONG,LONG,82,0.8294930875576042,-0.13536585365853657,44,0.6612244897959185,-12.450000000000003,38,1.0476190476190474,1.3500000000000014,P075_R275,0.75,2.75,0.6612244897959185,1.5138464410154306
VWAP_SHORT|06_0830|SD,VWAP_SHORT,SHORT,24,1.3699633699633695,0.21041666666666656,14,1.6190476190476188,4.550000000000001,10,1.0793650793650793,0.49999999999999956,P090_R175,0.9,1.75,1.0793650793650793,1.5130109126984124
VWAP_LONG|02_06|UP,VWAP_LONG,LONG,114,0.7779839208410639,-0.1574561403508772,48,0.6666666666666666,-11.899999999999999,66,0.8660022148394245,-6.0500000000000025,P105_R175,1.05,1.75,0.6666666666666666,1.5115570175438595
EXHAUST_SHORT|06_0830|SU,EXHAUST_SHORT,SHORT,453,0.7295918367346935,-0.2105960264900662,199,0.6844444444444444,-49.7,254,0.7660010240655397,-45.699999999999996,P090_R225,0.9,2.25,0.6844444444444444,1.5107358351729212
SWEEP_SHORT|06_0830|DN,SWEEP_SHORT,SHORT,69,0.7762803234501351,-0.1804347826086957,28,0.7012987012987011,-6.9,41,0.8294930875576035,-5.55,P075_R275,0.75,2.75,0.7012987012987011,1.5081465273856576
EXHAUST_SHORT|06_0830|SU,EXHAUST_SHORT,SHORT,453,0.7191283292978207,-0.23046357615894042,199,0.6878980891719745,-51.449999999999996,254,0.7440174039158809,-52.95000000000001,P090_R275,0.9,2.75,0.6878980891719745,1.5072358375163453
EXHAUST_SHORT|06_0830|SU,EXHAUST_SHORT,SHORT,453,0.7191283292978207,-0.23046357615894042,199,0.6878980891719745,-51.45,254,0.7440174039158809,-52.95000000000001,P075_R275,0.75,2.75,0.6878980891719745,1.5072358375163453
SWEEP_SHORT|06_0830|FLAT,SWEEP_SHORT,SHORT,76,0.7482993197278914,-0.19473684210526312,39,0.8231292517006801,-5.199999999999999,37,0.6734693877551019,-9.6,P090_R225,0.9,2.25,0.6734693877551019,1.5053114930182598
EXHAUST_LONG|06_0830|SD,EXHAUST_LONG,LONG,318,0.7400202634245181,-0.2017295597484276,174,0.7981859410430833,-26.69999999999999,144,0.672782874617737,-37.44999999999999,P105_R225,1.05,2.25,0.672782874617737,1.5021775287057872
SWEEP_LONG|06_0830|SD,SWEEP_LONG,LONG,239,0.7150496562261265,-0.23410041841004187,129,0.6806722689075632,-34.19999999999999,110,0.7563025210084036,-21.75,P105_R275,1.05,2.75,0.6806722689075632,1.4987371224640484
VWAP_LONG|06_0830|UP,VWAP_LONG,LONG,82,0.7755102040816331,-0.18109756097560978,44,0.6612244897959185,-12.450000000000003,38,0.9183673469387753,-2.3999999999999995,P090_R275,0.9,2.75,0.6612244897959185,1.4978403434544552
PULLBACK_LONG|0830_11|UP,PULLBACK_LONG,LONG,139,0.7498746867167921,-0.17949640287769786,63,0.8687572590011616,-5.6499999999999995,76,0.6596119929453266,-19.3,P075_R175,0.75,1.75,0.6596119929453266,1.4967882519381321
SWEEP_SHORT|02_06|SU,SWEEP_SHORT,SHORT,424,0.7250188964474674,-0.21450471698113205,189,0.7952728536670142,-29.449999999999992,235,0.6709470304975921,-61.499999999999986,P075_R225,0.75,2.25,0.6709470304975921,1.4958703795541957
SWEEP_LONG|06_0830|UP,SWEEP_LONG,LONG,89,0.7736263736263737,-0.17359550561797746,42,0.6547619047619048,-11.600000000000001,47,0.8888888888888888,-3.849999999999998,P075_R225,0.75,2.25,0.6547619047619048,1.4940034777956126
SWEEP_LONG|06_0830|SU,SWEEP_LONG,LONG,115,0.7732426303854877,-0.17391304347826084,52,0.9312169312169315,-2.599999999999998,63,0.6547619047619048,-17.400000000000002,P090_R225,0.9,2.25,0.6547619047619048,1.4938923395445134
SWEEP_LONG|02_06|FLAT,SWEEP_LONG,LONG,83,0.7385129490392649,-0.1885542168674699,45,0.6577380952380951,-11.500000000000004,38,0.8419047619047617,-4.15,P075_R175,0.75,1.75,0.6577380952380951,1.4917441193344807
SWEEP_SHORT|06_0830|FLAT,SWEEP_SHORT,SHORT,76,0.7409200968523004,-0.2111842105263158,39,0.6635944700460829,-10.950000000000001,37,0.8265306122448979,-5.099999999999999,P105_R275,1.05,2.75,0.6635944700460829,1.4896799963618723
SWEEP_SHORT|02_06|SU,SWEEP_SHORT,SHORT,424,0.7563025210084032,-0.1744103773584906,189,0.9098780007870914,-11.450000000000001,235,0.6456916099773241,-62.5,P090_R175,0.9,1.75,0.6456916099773241,1.4846479779018522
VWAP_SHORT|02_06|DN,VWAP_SHORT,SHORT,98,0.7885714285714288,-0.16989795918367342,58,0.897009966777409,-4.649999999999998,40,0.6428571428571429,-12.0,P075_R275,0.75,2.75,0.6428571428571429,1.4833928571428572
VWAP_SHORT|06_0830|DN,VWAP_SHORT,SHORT,80,0.7359307359307362,-0.190625,45,0.8095238095238092,-6.000000000000001,35,0.6476190476190475,-9.250000000000002,P075_R175,0.75,1.75,0.6476190476190475,1.4809002976190475
VWAP_SHORT|02_06|SD,VWAP_SHORT,SHORT,164,0.8169506334643949,-0.12774390243902442,92,0.9941520467836259,-0.34999999999999765,72,0.6227106227106228,-20.6,P090_R175,0.9,1.75,0.6227106227106228,1.4780002568569643
SWEEP_LONG|02_06|SD,SWEEP_LONG,LONG,369,0.6758832565284176,-0.25731707317073166,195,0.684159378036929,-48.749999999999986,174,0.6666666666666667,-46.19999999999999,P075_R225,0.75,2.25,0.6666666666666667,1.4766056910569105
SWEEP_SHORT|02_06|DN,SWEEP_SHORT,SHORT,72,0.8095238095238095,-0.13333333333333336,36,1.03030303030303,0.6999999999999975,36,0.6227106227106226,-10.300000000000004,P075_R175,0.75,1.75,0.6227106227106226,1.4760439560439558
SWEEP_SHORT|0830_11|SU,SWEEP_SHORT,SHORT,249,0.7385129490392646,-0.1885542168674699,108,0.8789115646258506,-8.900000000000006,141,0.6412069778406412,-38.050000000000004,P090_R175,0.9,1.75,0.6412069778406412,1.4752130019370266
SWEEP_SHORT|06_0830|DN,SWEEP_SHORT,SHORT,69,0.80952380952381,-0.13333333333333341,28,0.6476190476190475,-7.400000000000002,41,0.9340659340659337,-1.800000000000001,P105_R175,1.05,1.75,0.6476190476190475,1.4709523809523808
SWEEP_SHORT|06_0830|SU,SWEEP_SHORT,SHORT,308,0.7476400251730644,-0.1952922077922077,141,0.8888888888888888,-11.54999999999999,167,0.6383928571428572,-48.599999999999994,P105_R225,1.05,2.25,0.6383928571428572,1.4700405844155844
SWEEP_LONG|02_06|FLAT,SWEEP_LONG,LONG,83,0.6585956416464892,-0.2548192771084338,45,0.6577380952380951,-11.500000000000004,38,0.6596119929453261,-9.650000000000006,P090_R175,0.9,1.75,0.6577380952380951,1.468551348250143
PULLBACK_SHORT|02_06|SD,PULLBACK_SHORT,SHORT,796,0.6660359508041626,-0.2660804020100502,421,0.6699507389162558,-110.54999999999998,375,0.6616541353383457,-101.24999999999996,P075_R225,0.75,2.25,0.6616541353383457,1.468525994634828
SWEEP_SHORT|06_0830|SU,SWEEP_SHORT,SHORT,308,0.7703435804701619,-0.18555194805194797,141,0.9486823855755896,-5.549999999999994,167,0.6332622601279319,-51.599999999999994,P075_R275,0.75,2.75,0.6332622601279319,1.46831907830975
SWEEP_SHORT|06_0830|SU,SWEEP_SHORT,SHORT,308,0.6878306878306875,-0.258603896103896,141,0.7246753246753248,-31.79999999999999,167,0.6573576799140711,-47.85,P090_R275,0.9,2.75,0.6573576799140711,1.4668463162777075
VWAP_LONG|0830_11|SU,VWAP_LONG,LONG,46,0.8634920634920633,-0.09347826086956519,28,0.8994708994708994,-1.900000000000003,18,0.8095238095238093,-2.400000000000001,P075_R175,0.75,1.75,0.8095238095238093,1.4668064182194613
EXHAUST_SHORT|0830_11|SU,EXHAUST_SHORT,SHORT,444,0.758399065147531,-0.1862612612612612,225,0.6297825488576932,-67.24999999999999,219,0.9038281979458446,-15.449999999999987,P075_R225,0.75,2.25,0.6297825488576932,1.4645911074162519
VWAP_SHORT|02_06|SD,VWAP_SHORT,SHORT,164,0.8669950738916253,-0.09878048780487803,92,1.1174603174603177,7.400000000000007,72,0.598639455782313,-23.599999999999998,P075_R225,0.75,2.25,0.598639455782313,1.4640662850506057
VWAP_LONG|06_0830|FLAT,VWAP_LONG,LONG,26,1.1092436974789917,0.07500000000000004,12,1.0476190476190477,0.4000000000000008,14,1.164021164021164,1.550000000000001,P075_R225,0.75,2.25,1.0476190476190477,1.4638690476190477
SWEEP_SHORT|06_0830|FLAT,SWEEP_SHORT,SHORT,76,0.841904761904762,-0.10921052631578948,39,1.1262939958592129,3.05,37,0.5996472663139328,-11.350000000000005,P090_R175,0.9,1.75,0.5996472663139328,1.4614235821034063
SWEEP_SHORT|0830_11|FLAT,SWEEP_SHORT,SHORT,45,0.8932676518883413,-0.07222222222222224,21,0.8095238095238092,-2.8,24,0.9714285714285711,-0.45000000000000284,P075_R175,0.75,1.75,0.8095238095238092,1.4592460317460314
PULLBACK_LONG|06_0830|UP,PULLBACK_LONG,LONG,117,0.9066666666666667,-0.06282051282051282,53,0.5811965811965814,-17.150000000000002,64,1.2592592592592597,9.799999999999995,P090_R175,0.9,1.75,0.5811965811965814,1.4592094017094017
EXHAUST_SHORT|06_0830|SU,EXHAUST_SHORT,SHORT,453,0.6800334168755218,-0.25364238410596024,199,0.6478696741854637,-56.2,254,0.7057644110275687,-58.7,P105_R225,1.05,2.25,0.6478696741854637,1.4590948397483774
SWEEP_LONG|02_06|SU,SWEEP_LONG,LONG,181,0.6607142857142858,-0.28342541436464086,73,0.6650246305418721,-20.4,108,0.6578073089700999,-30.900000000000002,P075_R275,0.75,2.75,0.6578073089700999,1.4586084139424755
EXHAUST_LONG|06_0830|DN,EXHAUST_LONG,LONG,50,0.9107142857142856,-0.060000000000000046,21,1.214285714285714,2.7,29,0.7285714285714284,-5.700000000000001,P075_R175,0.75,1.75,0.7285714285714284,1.4575714285714283
VWAP_LONG|06_0830|SU,VWAP_LONG,LONG,30,1.2857142857142856,0.2000000000000001,15,1.714285714285714,6.750000000000001,15,0.9350649350649349,-0.7499999999999998,P075_R275,0.75,2.75,0.9350649350649349,1.455064935064935
SWEEP_LONG|06_0830|DN,SWEEP_LONG,LONG,87,0.7285714285714289,-0.1965517241379311,36,0.6227106227106226,-10.300000000000004,51,0.8095238095238095,-6.799999999999999,P090_R175,0.9,1.75,0.6227106227106226,1.4539175192623466
EXHAUST_LONG|02_06|SD,EXHAUST_LONG,LONG,604,0.6604506604506599,-0.25322847682119204,322,0.6775749947556108,-76.85,282,0.641206977840641,-76.10000000000001,P090_R175,0.9,1.75,0.641206977840641,1.4525770109532237
VWAP_LONG|0830_11|SU,VWAP_LONG,LONG,46,0.8253968253968254,-0.13152173913043472,28,0.838095238095238,-3.3999999999999995,18,0.8058608058608057,-2.6499999999999995,P075_R225,0.75,2.25,0.8058608058608057,1.4498281971651534
SWEEP_SHORT|02_06|DN,SWEEP_SHORT,SHORT,72,0.8058608058608063,-0.1472222222222222,36,1.0476190476190474,1.2000000000000022,36,0.5986394557823128,-11.8,P075_R225,0.75,2.25,0.5986394557823128,1.447111678004535
VWAP_SHORT|06_0830|FLAT,VWAP_SHORT,SHORT,35,1.0931677018633537,0.06428571428571436,15,1.3968253968253965,3.7500000000000018,20,0.897959183673469,-1.4999999999999993,P075_R225,0.75,2.25,0.897959183673469,1.4454591836734692
SWEEP_SHORT|06_0830|FLAT,SWEEP_SHORT,SHORT,76,0.6984126984126987,-0.23749999999999996,39,0.6285714285714284,-11.700000000000001,37,0.7760141093474425,-6.349999999999999,P105_R225,1.05,2.25,0.6285714285714284,1.4454464285714284
VWAP_SHORT|02_06|DN,VWAP_SHORT,SHORT,98,0.6593406593406596,-0.2846938775510204,58,0.6708074534161492,-15.899999999999997,40,0.6428571428571429,-12.0,P090_R275,0.9,2.75,0.6428571428571429,1.4432142857142858
VWAP_SHORT|02_06|DN,VWAP_SHORT,SHORT,98,0.7142857142857145,-0.20816326530612247,58,0.7887667887667891,-8.65,40,0.6141215106732346,-11.75,P075_R175,0.75,1.75,0.6141215106732346,1.4412643678160917
EXHAUST_SHORT|0830_11|SU,EXHAUST_SHORT,SHORT,444,0.7073509015256587,-0.2138513513513513,225,0.6158340636868244,-65.75,219,0.8095238095238093,-29.199999999999996,P090_R175,0.9,1.75,0.6158340636868244,1.4409860907138512
EXHAUST_LONG|02_06|DN,EXHAUST_LONG,LONG,70,0.7619047619047622,-0.19285714285714287,41,0.6233766233766235,-13.05,29,0.9795918367346937,-0.45000000000000084,P075_R275,0.75,2.75,0.6233766233766235,1.4408766233766235
EXHAUST_SHORT|06_0830|UP,EXHAUST_SHORT,SHORT,48,0.8095238095238094,-0.1333333333333334,28,0.7669172932330826,-4.650000000000002,20,0.8717948717948715,-1.7500000000000009,P105_R175,1.05,1.75,0.7669172932330826,1.440250626566416
VWAP_LONG|06_0830|UP,VWAP_LONG,LONG,82,0.7213114754098365,-0.21768292682926826,44,0.6162464985994398,-13.700000000000003,38,0.8536155202821868,-4.149999999999998,P090_R225,0.9,2.25,0.6162464985994398,1.4400574742091958
PULLBACK_LONG|06_0830|SU,PULLBACK_LONG,LONG,515,0.6585365853658535,-0.2854368932038835,262,0.6832298136645958,-68.85,253,0.6333567909922587,-78.15,P090_R275,0.9,2.75,0.6333567909922587,1.4334538783708994
VWAP_SHORT|0830_11|DN,VWAP_SHORT,SHORT,84,0.6984126984126989,-0.2375,44,0.6162464985994398,-13.700000000000001,40,0.7947454844006566,-6.249999999999999,P075_R225,0.75,2.25,0.6162464985994398,1.4331214985994398
SWEEP_LONG|06_0830|DN,SWEEP_LONG,LONG,87,0.6528417818740402,-0.2597701149425288,36,0.6227106227106226,-10.300000000000004,51,0.6746031746031746,-12.3,P075_R175,0.75,1.75,0.6227106227106226,1.4317910824807374
SWEEP_LONG|02_06|SU,SWEEP_LONG,LONG,181,0.652639350313769,-0.2599447513812155,73,0.6984126984126986,-16.150000000000002,108,0.6227106227106229,-30.900000000000006,P105_R175,1.05,1.75,0.6227106227106229,1.4317299597271975
EXHAUST_LONG|02_06|DN,EXHAUST_LONG,LONG,70,0.7922998986828779,-0.1464285714285715,41,0.5936507936507935,-12.800000000000004,29,1.1428571428571428,2.549999999999998,P090_R175,0.9,1.75,0.5936507936507935,1.4274007936507935
PULLBACK_LONG|06_0830|SU,PULLBACK_LONG,LONG,515,0.6574344023323611,-0.2737864077669903,262,0.6913222141648535,-63.85,253,0.623199023199023,-77.14999999999998,P105_R225,1.05,2.25,0.623199023199023,1.4273737804805764
VWAP_LONG|06_0830|UP,VWAP_LONG,LONG,82,0.6758832565284183,-0.25731707317073166,44,0.6162464985994398,-13.700000000000003,38,0.748299319727891,-7.3999999999999995,P105_R225,1.05,2.25,0.6162464985994398,1.4261855229896836
SWEEP_SHORT|06_0830|FLAT,SWEEP_SHORT,SHORT,76,0.7409200968523004,-0.2111842105263158,39,0.8866995073891624,-3.4499999999999993,37,0.5999999999999999,-12.600000000000005,P075_R275,0.75,2.75,0.5999999999999999,1.4260855263157892
VWAP_SHORT|02_06|DN,VWAP_SHORT,SHORT,98,0.6476190476190479,-0.2642857142857143,58,0.6713124274099884,-14.150000000000002,40,0.6141215106732346,-11.75,P105_R175,1.05,1.75,0.6141215106732346,1.4216215106732344
SWEEP_SHORT|06_0830|SU,SWEEP_SHORT,SHORT,308,0.7228113953004777,-0.2163961038961038,141,0.8888888888888888,-11.54999999999999,167,0.5963369963369964,-55.1,P090_R225,0.9,2.25,0.5963369963369964,1.42059835997336
VWAP_SHORT|02_06|DN,VWAP_SHORT,SHORT,98,0.6795366795366796,-0.25408163265306116,58,0.7308970099667775,-12.149999999999997,40,0.608294930875576,-12.75,P090_R225,0.9,2.25,0.608294930875576,1.4193663594470045
EXHAUST_LONG|06_0830|DN,EXHAUST_LONG,LONG,50,0.761904761904762,-0.17000000000000004,21,0.8095238095238092,-2.8000000000000007,29,0.7285714285714284,-5.700000000000001,P105_R175,1.05,1.75,0.7285714285714284,1.4190714285714283
PULLBACK_SHORT|02_06|SD,PULLBACK_SHORT,SHORT,796,0.6419381787802838,-0.26922110552763817,421,0.6682646212847552,-103.8,375,0.6130952380952376,-110.49999999999997,P090_R175,0.9,1.75,0.6130952380952376,1.4188678511605641
EXHAUST_LONG|0830_11|SD,EXHAUST_LONG,LONG,423,0.6337719298245609,-0.2763593380614657,208,0.6563706563706564,-53.39999999999999,215,0.6123321123321123,-63.5,P090_R175,0.9,1.75,0.6123321123321123,1.415606344010599
PULLBACK_SHORT|06_0830|SD,PULLBACK_SHORT,SHORT,458,0.6387193053859718,-0.2907205240174672,229,0.6155501748722088,-71.44999999999999,229,0.662287903667214,-61.69999999999999,P105_R225,1.05,2.25,0.6155501748722088,1.4137979914660952
EXHAUST_LONG|02_06|SD,EXHAUST_LONG,LONG,604,0.6243386243386241,-0.31738410596026484,322,0.625482625482625,-101.85,282,0.6230333543108868,-89.85,P075_R275,0.75,2.75,0.6230333543108868,1.411948917224794
SWEEP_SHORT|06_0830|FLAT,SWEEP_SHORT,SHORT,76,0.6857142857142859,-0.2605263157894737,39,0.7714285714285712,-7.199999999999999,37,0.5999999999999999,-12.600000000000005,P090_R275,0.9,2.75,0.5999999999999999,1.408815789473684
VWAP_SHORT|02_06|DN,VWAP_SHORT,SHORT,98,0.6425396825396829,-0.2872448979591836,58,0.6666666666666667,-15.399999999999999,40,0.608294930875576,-12.75,P105_R225,1.05,2.25,0.608294930875576,1.4077592165898616
EXHAUST_LONG|0830_11|SD,EXHAUST_LONG,LONG,423,0.657202011239278,-0.27399527186761224,208,0.716436251920123,-46.149999999999984,215,0.6022241231822069,-69.74999999999999,P075_R225,0.75,2.25,0.6022241231822069,1.4063257780285425
PULLBACK_LONG|0830_11|UP,PULLBACK_LONG,LONG,139,0.6522911051212937,-0.27841726618705026,63,0.7132725430597775,-14.150000000000002,76,0.6037126715092819,-24.549999999999997,P075_R225,0.75,2.25,0.6037126715092819,1.4062666283438143
SWEEP_SHORT|02_06|FLAT,SWEEP_SHORT,SHORT,87,0.7285714285714289,-0.1965517241379311,42,0.5745007680491551,-13.850000000000001,45,0.8932676518883413,-3.2500000000000018,P075_R175,0.75,1.75,0.5745007680491551,1.405707664600879
SWEEP_LONG|02_06|FLAT,SWEEP_LONG,LONG,83,0.665154950869237,-0.26686746987951804,45,0.598639455782313,-14.750000000000004,38,0.748299319727891,-7.400000000000002,P075_R225,0.75,2.25,0.598639455782313,1.4052358413244816
VWAP_SHORT|02_06|SD,VWAP_SHORT,SHORT,164,0.7755102040816323,-0.18109756097560978,92,0.959488272921109,-2.849999999999997,72,0.566585956416465,-26.85,P075_R275,0.75,2.75,0.566585956416465,1.4032018100750014
SWEEP_LONG|06_0830|UP,SWEEP_LONG,LONG,89,0.6519114688128775,-0.29157303370786514,42,0.6050420168067228,-14.100000000000001,47,0.6949806949806953,-11.850000000000005,P075_R275,0.75,2.75,0.6050420168067228,1.40299145500897
SWEEP_LONG|06_0830|UP,SWEEP_LONG,LONG,89,0.6519114688128775,-0.29157303370786514,42,0.6050420168067228,-14.100000000000001,47,0.6949806949806953,-11.850000000000005,P090_R275,0.9,2.75,0.6050420168067228,1.40299145500897
